time,CH1
   0.318000,  -3.600000
   0.318250,  -3.520000
   0.318500,  -3.520000
   0.318750,  -3.480000
   0.319000,  -3.400000
   0.319250,  -3.400000
   0.319500,  -3.240000
   0.319750,  -3.240000
   0.320000,  -3.160000
   0.320250,  -3.000000
   0.320500,  -3.000000
   0.320750,  -2.760000
   0.321000,  -2.760000
   0.321250,  -2.640000
   0.321500,  -2.400000
   0.321750,  -2.400000
   0.322000,  -2.120000
   0.322250,  -2.120000
   0.322500,  -1.960000
   0.322750,  -1.680000
   0.323000,  -1.680000
   0.323250,  -1.360000
   0.323500,  -1.360000
   0.323750,  -1.200000
   0.324000,  -0.880000
   0.324250,  -0.880000
   0.324500,  -0.560000
   0.324750,  -0.560000
   0.325000,  -0.440000
   0.325250,  -0.120000
   0.325500,  -0.120000
   0.325750,   0.160000
   0.326000,   0.160000
   0.326250,   0.280000
   0.326500,   0.520000
   0.326750,   0.520000
   0.327000,   0.760000
   0.327250,   0.760000
   0.327500,   0.840000
   0.327750,   1.040000
   0.328000,   1.040000
   0.328250,   1.200000
   0.328500,   1.200000
   0.328750,   1.240000
   0.329000,   1.320000
   0.329250,   1.320000
   0.329500,   1.400000
   0.329750,   1.400000
   0.330000,   1.400000
   0.330250,   1.400000
   0.330500,   1.400000
   0.330750,   1.360000
   0.331000,   1.360000
   0.331250,   1.320000
   0.331500,   1.200000
   0.331750,   1.200000
   0.332000,   1.040000
   0.332250,   1.040000
   0.332500,   0.960000
   0.332750,   0.800000
   0.333000,   0.800000
   0.333250,   0.560000
   0.333500,   0.560000
   0.333750,   0.440000
   0.334000,   0.200000
   0.334250,   0.200000
   0.334500,  -0.080000
   0.334750,  -0.080000
   0.335000,  -0.240000
   0.335250,  -0.520000
   0.335500,  -0.520000
   0.335750,  -0.840000
   0.336000,  -0.840000
   0.336250,  -1.000000
   0.336500,  -1.320000
   0.336750,  -1.320000
   0.337000,  -1.640000
   0.337250,  -1.640000
   0.337500,  -1.760000
   0.337750,  -2.080000
   0.338000,  -2.080000
   0.338250,  -2.360000
   0.338500,  -2.360000
   0.338750,  -2.480000
   0.339000,  -2.720000
   0.339250,  -2.720000
   0.339500,  -2.960000
   0.339750,  -2.960000
   0.340000,  -3.080000
   0.340250,  -3.240000
   0.340500,  -3.240000
   0.340750,  -3.360000
   0.341000,  -3.360000
   0.341250,  -3.440000
   0.341500,  -3.520000
   0.341750,  -3.520000
   0.342000,  -3.560000
   0.342250,  -3.560000
   0.342500,  -3.600000
   0.342750,  -3.560000
   0.343000,  -3.560000
   0.343250,  -3.520000
   0.343500,  -3.520000
   0.343750,  -3.520000
   0.344000,  -3.400000
   0.344250,  -3.400000
   0.344500,  -3.240000
   0.344750,  -3.240000
   0.345000,  -3.160000
   0.345250,  -2.960000
   0.345500,  -2.960000
   0.345750,  -2.760000
   0.346000,  -2.760000
   0.346250,  -2.640000
   0.346500,  -2.400000
   0.346750,  -2.400000
   0.347000,  -2.120000
   0.347250,  -2.120000
   0.347500,  -1.960000
   0.347750,  -1.680000
   0.348000,  -1.680000
   0.348250,  -1.360000
   0.348500,  -1.360000
   0.348750,  -1.200000
   0.349000,  -0.880000
   0.349250,  -0.880000
   0.349500,  -0.560000
   0.349750,  -0.560000
   0.350000,  -0.400000
   0.350250,  -0.120000
   0.350500,  -0.120000
   0.350750,   0.160000
   0.351000,   0.160000
   0.351250,   0.280000
   0.351500,   0.520000
   0.351750,   0.520000
   0.352000,   0.760000
   0.352250,   0.760000
   0.352500,   0.840000
   0.352750,   1.040000
   0.353000,   1.040000
   0.353250,   1.200000
   0.353500,   1.200000
   0.353750,   1.240000
   0.354000,   1.320000
   0.354250,   1.320000
   0.354500,   1.400000
   0.354750,   1.400000
   0.355000,   1.400000
   0.355250,   1.400000
   0.355500,   1.400000
   0.355750,   1.320000
   0.356000,   1.320000
   0.356250,   1.280000
   0.356500,   1.200000
   0.356750,   1.200000
   0.357000,   1.080000
   0.357250,   1.080000
   0.357500,   0.960000
   0.357750,   0.800000
   0.358000,   0.800000
   0.358250,   0.560000
   0.358500,   0.560000
   0.358750,   0.440000
   0.359000,   0.200000
   0.359250,   0.200000
   0.359500,  -0.080000
   0.359750,  -0.080000
   0.360000,  -0.240000
   0.360250,  -0.520000
   0.360500,  -0.520000
   0.360750,  -0.840000
   0.361000,  -0.840000
   0.361250,  -1.000000
   0.361500,  -1.320000
   0.361750,  -1.320000
   0.362000,  -1.640000
   0.362250,  -1.640000
   0.362500,  -1.800000
   0.362750,  -2.080000
   0.363000,  -2.080000
   0.363250,  -2.360000
   0.363500,  -2.360000
   0.363750,  -2.480000
   0.364000,  -2.720000
   0.364250,  -2.720000
   0.364500,  -2.960000
   0.364750,  -2.960000
   0.365000,  -3.040000
   0.365250,  -3.240000
   0.365500,  -3.240000
   0.365750,  -3.360000
   0.366000,  -3.360000
   0.366250,  -3.440000
   0.366500,  -3.520000
   0.366750,  -3.520000
   0.367000,  -3.560000
   0.367250,  -3.560000
   0.367500,  -3.560000
   0.367750,  -3.560000
   0.368000,  -3.560000
   0.368250,  -3.520000
   0.368500,  -3.520000
   0.368750,  -3.520000
   0.369000,  -3.400000
   0.369250,  -3.400000
   0.369500,  -3.240000
   0.369750,  -3.240000
   0.370000,  -3.160000
   0.370250,  -3.000000
   0.370500,  -3.000000
   0.370750,  -2.760000
   0.371000,  -2.760000
   0.371250,  -2.640000
   0.371500,  -2.400000
   0.371750,  -2.400000
   0.372000,  -2.120000
   0.372250,  -2.120000
   0.372500,  -1.960000
   0.372750,  -1.680000
   0.373000,  -1.680000
   0.373250,  -1.360000
   0.373500,  -1.360000
   0.373750,  -1.200000
   0.374000,  -0.880000
   0.374250,  -0.880000
   0.374500,  -0.560000
   0.374750,  -0.560000
   0.375000,  -0.440000
   0.375250,  -0.120000
   0.375500,  -0.120000
   0.375750,   0.160000
   0.376000,   0.160000
   0.376250,   0.320000
   0.376500,   0.560000
   0.376750,   0.560000
   0.377000,   0.760000
   0.377250,   0.760000
   0.377500,   0.840000
   0.377750,   1.040000
   0.378000,   1.040000
   0.378250,   1.200000
   0.378500,   1.200000
   0.378750,   1.240000
   0.379000,   1.320000
   0.379250,   1.320000
   0.379500,   1.400000
   0.379750,   1.400000
   0.380000,   1.360000
   0.380250,   1.400000
   0.380500,   1.400000
   0.380750,   1.320000
   0.381000,   1.320000
   0.381250,   1.280000
   0.381500,   1.200000
   0.381750,   1.200000
   0.382000,   1.080000
   0.382250,   1.080000
   0.382500,   0.960000
   0.382750,   0.760000
   0.383000,   0.760000
   0.383250,   0.560000
   0.383500,   0.560000
   0.383750,   0.440000
   0.384000,   0.200000
   0.384250,   0.200000
   0.384500,  -0.080000
   0.384750,  -0.080000
   0.385000,  -0.240000
   0.385250,  -0.520000
   0.385500,  -0.520000
   0.385750,  -0.840000
   0.386000,  -0.840000
   0.386250,  -1.000000
   0.386500,  -1.320000
   0.386750,  -1.320000
   0.387000,  -1.600000
   0.387250,  -1.600000
   0.387500,  -1.800000
   0.387750,  -2.080000
   0.388000,  -2.080000
   0.388250,  -2.360000
   0.388500,  -2.360000
   0.388750,  -2.480000
   0.389000,  -2.720000
   0.389250,  -2.720000
   0.389500,  -2.960000
   0.389750,  -2.960000
   0.390000,  -3.040000
   0.390250,  -3.240000
   0.390500,  -3.240000
   0.390750,  -3.360000
   0.391000,  -3.360000
   0.391250,  -3.440000
   0.391500,  -3.520000
   0.391750,  -3.520000
   0.392000,  -3.560000
   0.392250,  -3.560000
   0.392500,  -3.600000
   0.392750,  -3.560000
   0.393000,  -3.560000
   0.393250,  -3.520000
   0.393500,  -3.520000
   0.393750,  -3.480000
   0.394000,  -3.400000
   0.394250,  -3.400000
   0.394500,  -3.240000
   0.394750,  -3.240000
   0.395000,  -3.160000
   0.395250,  -3.000000
   0.395500,  -3.000000
   0.395750,  -2.760000
   0.396000,  -2.760000
   0.396250,  -2.640000
   0.396500,  -2.400000
   0.396750,  -2.400000
   0.397000,  -2.120000
   0.397250,  -2.120000
   0.397500,  -1.960000
   0.397750,  -1.680000
   0.398000,  -1.680000
   0.398250,  -1.360000
   0.398500,  -1.360000
   0.398750,  -1.200000
   0.399000,  -0.880000
   0.399250,  -0.880000
   0.399500,  -0.560000
   0.399750,  -0.560000
   0.400000,  -0.440000
   0.400250,  -0.120000
   0.400500,  -0.120000
   0.400750,   0.160000
   0.401000,   0.160000
   0.401250,   0.280000
   0.401500,   0.560000
   0.401750,   0.560000
   0.402000,   0.760000
   0.402250,   0.760000
   0.402500,   0.840000
   0.402750,   1.040000
   0.403000,   1.040000
   0.403250,   1.200000
   0.403500,   1.200000
   0.403750,   1.240000
   0.404000,   1.320000
   0.404250,   1.320000
   0.404500,   1.400000
   0.404750,   1.400000
   0.405000,   1.400000
   0.405250,   1.400000
   0.405500,   1.400000
   0.405750,   1.360000
   0.406000,   1.360000
   0.406250,   1.320000
   0.406500,   1.200000
   0.406750,   1.200000
   0.407000,   1.080000
   0.407250,   1.080000
   0.407500,   0.960000
   0.407750,   0.800000
   0.408000,   0.800000
   0.408250,   0.560000
   0.408500,   0.560000
   0.408750,   0.440000
   0.409000,   0.200000
   0.409250,   0.200000
   0.409500,  -0.080000
   0.409750,  -0.080000
   0.410000,  -0.240000
   0.410250,  -0.520000
   0.410500,  -0.520000
   0.410750,  -0.840000
   0.411000,  -0.840000
   0.411250,  -1.000000
   0.411500,  -1.320000
   0.411750,  -1.320000
   0.412000,  -1.600000
   0.412250,  -1.600000
   0.412500,  -1.800000
   0.412750,  -2.080000
   0.413000,  -2.080000
   0.413250,  -2.360000
   0.413500,  -2.360000
   0.413750,  -2.480000
   0.414000,  -2.720000
   0.414250,  -2.720000
   0.414500,  -2.960000
   0.414750,  -2.960000
   0.415000,  -3.080000
   0.415250,  -3.200000
   0.415500,  -3.200000
   0.415750,  -3.360000
   0.416000,  -3.360000
   0.416250,  -3.440000
   0.416500,  -3.520000
   0.416750,  -3.520000
   0.417000,  -3.560000
   0.417250,  -3.560000
   0.417500,  -3.600000
   0.417750,  -3.600000
   0.418000,  -3.600000
   0.418250,  -3.520000
   0.418500,  -3.520000
   0.418750,  -3.480000
   0.419000,  -3.400000
   0.419250,  -3.400000
   0.419500,  -3.240000
   0.419750,  -3.240000
   0.420000,  -3.200000
   0.420250,  -3.000000
   0.420500,  -3.000000
   0.420750,  -2.760000
   0.421000,  -2.760000
   0.421250,  -2.640000
   0.421500,  -2.400000
   0.421750,  -2.400000
   0.422000,  -2.120000
   0.422250,  -2.120000
   0.422500,  -1.960000
   0.422750,  -1.680000
   0.423000,  -1.680000
   0.423250,  -1.360000
   0.423500,  -1.360000
   0.423750,  -1.200000
   0.424000,  -0.880000
   0.424250,  -0.880000
   0.424500,  -0.560000
   0.424750,  -0.560000
   0.425000,  -0.440000
   0.425250,  -0.120000
   0.425500,  -0.120000
   0.425750,   0.160000
   0.426000,   0.160000
   0.426250,   0.280000
   0.426500,   0.560000
   0.426750,   0.560000
   0.427000,   0.760000
   0.427250,   0.760000
   0.427500,   0.840000
   0.427750,   1.040000
   0.428000,   1.040000
   0.428250,   1.200000
   0.428500,   1.200000
   0.428750,   1.240000
   0.429000,   1.320000
   0.429250,   1.320000
   0.429500,   1.400000
   0.429750,   1.400000
   0.430000,   1.360000
   0.430250,   1.400000
   0.430500,   1.400000
   0.430750,   1.360000
   0.431000,   1.360000
   0.431250,   1.320000
   0.431500,   1.200000
   0.431750,   1.200000
   0.432000,   1.080000
   0.432250,   1.080000
   0.432500,   0.960000
   0.432750,   0.800000
   0.433000,   0.800000
   0.433250,   0.560000
   0.433500,   0.560000
   0.433750,   0.440000
   0.434000,   0.200000
   0.434250,   0.200000
   0.434500,  -0.080000
   0.434750,  -0.080000
   0.435000,  -0.240000
   0.435250,  -0.520000
   0.435500,  -0.520000
   0.435750,  -0.840000
   0.436000,  -0.840000
   0.436250,  -0.960000
   0.436500,  -1.320000
   0.436750,  -1.320000
   0.437000,  -1.640000
   0.437250,  -1.640000
   0.437500,  -1.800000
   0.437750,  -2.080000
   0.438000,  -2.080000
   0.438250,  -2.360000
   0.438500,  -2.360000
   0.438750,  -2.480000
   0.439000,  -2.720000
   0.439250,  -2.720000
   0.439500,  -2.960000
   0.439750,  -2.960000
   0.440000,  -3.080000
   0.440250,  -3.240000
   0.440500,  -3.240000
   0.440750,  -3.360000
   0.441000,  -3.360000
   0.441250,  -3.440000
   0.441500,  -3.520000
   0.441750,  -3.520000
   0.442000,  -3.560000
   0.442250,  -3.560000
   0.442500,  -3.600000
   0.442750,  -3.560000
   0.443000,  -3.560000
   0.443250,  -3.520000
   0.443500,  -3.520000
   0.443750,  -3.480000
   0.444000,  -3.400000
   0.444250,  -3.400000
   0.444500,  -3.240000
   0.444750,  -3.240000
   0.445000,  -3.160000
   0.445250,  -2.960000
   0.445500,  -2.960000
   0.445750,  -2.760000
   0.446000,  -2.760000
   0.446250,  -2.640000
   0.446500,  -2.400000
   0.446750,  -2.400000
   0.447000,  -2.120000
   0.447250,  -2.120000
   0.447500,  -1.960000
   0.447750,  -1.680000
   0.448000,  -1.680000
   0.448250,  -1.360000
   0.448500,  -1.360000
   0.448750,  -1.200000
   0.449000,  -0.880000
   0.449250,  -0.880000
   0.449500,  -0.560000
   0.449750,  -0.560000
   0.450000,  -0.440000
   0.450250,  -0.120000
   0.450500,  -0.120000
   0.450750,   0.160000
   0.451000,   0.160000
   0.451250,   0.280000
   0.451500,   0.520000
   0.451750,   0.520000
   0.452000,   0.760000
   0.452250,   0.760000
   0.452500,   0.840000
   0.452750,   1.040000
   0.453000,   1.040000
   0.453250,   1.200000
   0.453500,   1.200000
   0.453750,   1.240000
   0.454000,   1.360000
   0.454250,   1.360000
   0.454500,   1.400000
   0.454750,   1.400000
   0.455000,   1.400000
   0.455250,   1.400000
   0.455500,   1.400000
   0.455750,   1.360000
   0.456000,   1.360000
   0.456250,   1.320000
   0.456500,   1.200000
   0.456750,   1.200000
   0.457000,   1.080000
   0.457250,   1.080000
   0.457500,   0.960000
   0.457750,   0.800000
   0.458000,   0.800000
   0.458250,   0.560000
   0.458500,   0.560000
   0.458750,   0.440000
   0.459000,   0.200000
   0.459250,   0.200000
   0.459500,  -0.080000
   0.459750,  -0.080000
   0.460000,  -0.240000
   0.460250,  -0.520000
   0.460500,  -0.520000
   0.460750,  -0.840000
   0.461000,  -0.840000
   0.461250,  -1.000000
   0.461500,  -1.320000
   0.461750,  -1.320000
   0.462000,  -1.600000
   0.462250,  -1.600000
   0.462500,  -1.800000
   0.462750,  -2.080000
   0.463000,  -2.080000
   0.463250,  -2.320000
   0.463500,  -2.320000
   0.463750,  -2.480000
   0.464000,  -2.720000
   0.464250,  -2.720000
   0.464500,  -2.960000
   0.464750,  -2.960000
   0.465000,  -3.080000
   0.465250,  -3.200000
   0.465500,  -3.200000
   0.465750,  -3.360000
   0.466000,  -3.360000
   0.466250,  -3.440000
   0.466500,  -3.520000
   0.466750,  -3.520000
   0.467000,  -3.560000
   0.467250,  -3.560000
   0.467500,  -3.600000
   0.467750,  -3.560000
   0.468000,  -3.560000
   0.468250,  -3.520000
   0.468500,  -3.520000
   0.468750,  -3.480000
   0.469000,  -3.400000
   0.469250,  -3.400000
   0.469500,  -3.240000
   0.469750,  -3.240000
   0.470000,  -3.200000
   0.470250,  -2.960000
   0.470500,  -2.960000
   0.470750,  -2.760000
   0.471000,  -2.760000
   0.471250,  -2.640000
   0.471500,  -2.400000
   0.471750,  -2.400000
   0.472000,  -2.120000
   0.472250,  -2.120000
   0.472500,  -2.000000
   0.472750,  -1.680000
   0.473000,  -1.680000
   0.473250,  -1.360000
   0.473500,  -1.360000
   0.473750,  -1.200000
   0.474000,  -0.880000
   0.474250,  -0.880000
   0.474500,  -0.560000
   0.474750,  -0.560000
   0.475000,  -0.440000
   0.475250,  -0.120000
   0.475500,  -0.120000
   0.475750,   0.160000
   0.476000,   0.160000
   0.476250,   0.280000
   0.476500,   0.560000
   0.476750,   0.560000
   0.477000,   0.760000
   0.477250,   0.760000
   0.477500,   0.840000
   0.477750,   1.040000
   0.478000,   1.040000
   0.478250,   1.200000
   0.478500,   1.200000
   0.478750,   1.240000
   0.479000,   1.320000
   0.479250,   1.320000
   0.479500,   1.400000
   0.479750,   1.400000
   0.480000,   1.360000
   0.480250,   1.400000
   0.480500,   1.400000
   0.480750,   1.360000
   0.481000,   1.360000
   0.481250,   1.320000
   0.481500,   1.200000
   0.481750,   1.200000
   0.482000,   1.040000
   0.482250,   1.040000
   0.482500,   0.960000
   0.482750,   0.800000
   0.483000,   0.800000
   0.483250,   0.560000
   0.483500,   0.560000
   0.483750,   0.440000
   0.484000,   0.200000
   0.484250,   0.200000
   0.484500,  -0.080000
   0.484750,  -0.080000
   0.485000,  -0.240000
   0.485250,  -0.520000
   0.485500,  -0.520000
   0.485750,  -0.840000
   0.486000,  -0.840000
   0.486250,  -1.000000
   0.486500,  -1.320000
   0.486750,  -1.320000
   0.487000,  -1.640000
   0.487250,  -1.640000
   0.487500,  -1.760000
   0.487750,  -2.080000
   0.488000,  -2.080000
   0.488250,  -2.320000
   0.488500,  -2.320000
   0.488750,  -2.480000
   0.489000,  -2.720000
   0.489250,  -2.720000
   0.489500,  -2.960000
   0.489750,  -2.960000
   0.490000,  -3.040000
   0.490250,  -3.240000
   0.490500,  -3.240000
   0.490750,  -3.360000
   0.491000,  -3.360000
   0.491250,  -3.440000
   0.491500,  -3.520000
   0.491750,  -3.520000
   0.492000,  -3.560000
   0.492250,  -3.560000
   0.492500,  -3.600000
   0.492750,  -3.560000
   0.493000,  -3.560000
   0.493250,  -3.520000
   0.493500,  -3.520000
   0.493750,  -3.480000
   0.494000,  -3.400000
   0.494250,  -3.400000
   0.494500,  -3.240000
   0.494750,  -3.240000
   0.495000,  -3.160000
   0.495250,  -3.000000
   0.495500,  -3.000000
   0.495750,  -2.760000
   0.496000,  -2.760000
   0.496250,  -2.640000
   0.496500,  -2.400000
   0.496750,  -2.400000
   0.497000,  -2.120000
   0.497250,  -2.120000
   0.497500,  -1.960000
   0.497750,  -1.680000
   0.498000,  -1.680000
   0.498250,  -1.360000
   0.498500,  -1.360000
   0.498750,  -1.200000
   0.499000,  -0.880000
   0.499250,  -0.880000
   0.499500,  -0.560000
   0.499750,  -0.560000
   0.500000,  -0.440000
   0.500250,  -0.120000
   0.500500,  -0.120000
   0.500750,   0.160000
   0.501000,   0.160000
   0.501250,   0.280000
   0.501500,   0.520000
   0.501750,   0.520000
   0.502000,   0.760000
   0.502250,   0.760000
   0.502500,   0.840000
   0.502750,   1.040000
   0.503000,   1.040000
   0.503250,   1.200000
   0.503500,   1.200000
   0.503750,   1.240000
   0.504000,   1.320000
   0.504250,   1.320000
   0.504500,   1.360000
   0.504750,   1.360000
   0.505000,   1.400000
   0.505250,   1.400000
   0.505500,   1.400000
   0.505750,   1.360000
   0.506000,   1.360000
   0.506250,   1.280000
   0.506500,   1.200000
   0.506750,   1.200000
   0.507000,   1.080000
   0.507250,   1.080000
   0.507500,   0.960000
   0.507750,   0.800000
   0.508000,   0.800000
   0.508250,   0.680000
   0.508500,   0.560000
   0.508750,   0.440000
   0.509000,   0.320000
   0.509250,   0.040000
   0.509500,   0.040000
   0.509750,  -0.080000
   0.510000,  -0.240000
   0.510250,  -0.400000
   0.510500,  -0.520000
   0.510750,  -0.840000
   0.511000,  -0.840000
   0.511250,  -1.000000
   0.511500,  -1.160000
   0.511750,  -1.320000
