time,CH1,CH2,REF1,REF2
   0.000027,   1.520000,   0.400000,   2.480000,   0.600000
   0.000027,   1.520000,   0.400000,   2.480000,   0.600000
   0.000027,   1.440000,   0.400000,   2.480000,   0.600000
   0.000027,   1.520000,   0.400000,   2.480000,   0.600000
   0.000028,   1.440000,   0.400000,   2.480000,   0.600000
   0.000028,   1.440000,   0.600000,   2.480000,   0.600000
   0.000028,   1.440000,   0.400000,   2.400000,   0.600000
   0.000028,   1.440000,   0.400000,   2.400000,   0.800000
   0.000029,   1.440000,   0.600000,   2.400000,   0.800000
   0.000029,   1.440000,   0.600000,   2.400000,   0.800000
   0.000029,   1.440000,   0.600000,   2.400000,   0.800000
   0.000029,   1.360000,   0.600000,   2.320000,   0.800000
   0.000030,   1.360000,   0.600000,   2.320000,   0.800000
   0.000030,   1.360000,   0.600000,   2.320000,   0.800000
   0.000030,   1.360000,   0.600000,   2.320000,   0.800000
   0.000030,   1.360000,   0.600000,   2.320000,   0.800000
   0.000031,   1.360000,   0.600000,   2.240000,   0.800000
   0.000031,   1.280000,   0.600000,   2.240000,   1.000000
   0.000031,   1.280000,   0.600000,   2.240000,   1.000000
   0.000031,   1.280000,   0.800000,   2.240000,   1.000000
   0.000032,   1.280000,   0.800000,   2.160000,   1.000000
   0.000032,   1.280000,   0.800000,   2.160000,   1.000000
   0.000032,   1.280000,   0.800000,   2.160000,   1.000000
   0.000032,   1.280000,   0.800000,   2.080000,   1.000000
   0.000033,   1.280000,   0.800000,   2.080000,   1.200000
   0.000033,   1.200000,   0.800000,   2.080000,   1.200000
   0.000033,   1.200000,   0.800000,   2.080000,   1.200000
   0.000034,   1.200000,   0.800000,   2.000000,   1.200000
   0.000034,   1.200000,   0.800000,   2.000000,   1.200000
   0.000034,   1.120000,   0.800000,   2.000000,   1.200000
   0.000034,   1.120000,   0.800000,   1.920000,   1.200000
   0.000034,   1.120000,   0.800000,   1.920000,   1.400000
   0.000035,   1.120000,   0.800000,   1.920000,   1.400000
   0.000035,   1.120000,   0.800000,   1.840000,   1.400000
   0.000035,   1.040000,   0.800000,   1.840000,   1.400000
   0.000035,   1.040000,   1.000000,   1.840000,   1.400000
   0.000036,   1.040000,   1.000000,   1.840000,   1.400000
   0.000036,   1.040000,   1.000000,   1.760000,   1.400000
   0.000036,   0.960000,   1.000000,   1.760000,   1.400000
   0.000036,   0.960000,   1.000000,   1.680000,   1.400000
   0.000037,   0.960000,   1.000000,   1.680000,   1.600000
   0.000037,   0.960000,   1.000000,   1.600000,   1.600000
   0.000037,   0.960000,   1.000000,   1.600000,   1.600000
   0.000037,   0.880000,   1.000000,   1.600000,   1.600000
   0.000038,   0.880000,   1.000000,   1.520000,   1.600000
   0.000038,   0.880000,   1.200000,   1.520000,   1.600000
   0.000038,   0.880000,   1.200000,   1.440000,   1.600000
   0.000039,   0.800000,   1.200000,   1.440000,   1.800000
   0.000039,   0.800000,   1.200000,   1.440000,   1.800000
   0.000039,   0.800000,   1.200000,   1.360000,   1.800000
   0.000039,   0.800000,   1.200000,   1.360000,   1.800000
   0.000039,   0.720000,   1.200000,   1.280000,   1.800000
   0.000040,   0.720000,   1.200000,   1.280000,   1.800000
   0.000040,   0.720000,   1.200000,   1.200000,   1.800000
   0.000040,   0.720000,   1.200000,   1.200000,   1.800000
   0.000040,   0.640000,   1.200000,   1.120000,   2.000000
   0.000041,   0.640000,   1.200000,   1.120000,   2.000000
   0.000041,   0.640000,   1.400000,   1.040000,   2.000000
   0.000041,   0.560000,   1.400000,   1.040000,   2.000000
   0.000041,   0.560000,   1.400000,   1.040000,   2.000000
   0.000042,   0.560000,   1.400000,   0.960000,   2.000000
   0.000042,   0.560000,   1.400000,   0.960000,   2.000000
   0.000042,   0.480000,   1.400000,   0.880000,   2.000000
   0.000042,   0.480000,   1.400000,   0.800000,   2.000000
   0.000043,   0.400000,   1.400000,   0.800000,   2.200000
   0.000043,   0.400000,   1.400000,   0.800000,   2.200000
   0.000043,   0.400000,   1.400000,   0.720000,   2.200000
   0.000044,   0.400000,   1.400000,   0.720000,   2.200000
   0.000044,   0.400000,   1.400000,   0.640000,   2.200000
   0.000044,   0.320000,   1.600000,   0.640000,   2.200000
   0.000044,   0.320000,   1.400000,   0.560000,   2.200000
   0.000044,   0.240000,   1.400000,   0.560000,   2.400000
   0.000045,   0.240000,   1.400000,   0.480000,   2.400000
   0.000045,   0.240000,   1.600000,   0.480000,   2.400000
   0.000045,   0.240000,   1.600000,   0.400000,   2.400000
   0.000045,   0.160000,   1.600000,   0.400000,   2.400000
   0.000046,   0.160000,   1.600000,   0.320000,   2.400000
   0.000046,   0.160000,   1.600000,   0.320000,   2.400000
   0.000046,   0.080000,   1.600000,   0.240000,   2.600000
   0.000046,   0.080000,   1.600000,   0.240000,   2.400000
   0.000047,   0.080000,   1.600000,   0.240000,   2.600000
   0.000047,   0.080000,   1.600000,   0.160000,   2.600000
   0.000047,   0.000000,   1.600000,   0.160000,   2.600000
   0.000047,   0.000000,   1.600000,   0.080000,   2.600000
   0.000048,   0.000000,   1.600000,   0.080000,   2.600000
   0.000048,  -0.080000,   1.600000,   0.000000,   2.600000
   0.000048,  -0.080000,   1.600000,   0.000000,   2.600000
   0.000048,  -0.080000,   1.400000,  -0.080000,   2.400000
   0.000049,  -0.080000,   1.600000,  -0.160000,   2.600000
   0.000049,  -0.160000,   1.600000,  -0.160000,   2.400000
   0.000049,  -0.160000,   1.400000,  -0.160000,   2.400000
   0.000049,  -0.160000,   1.400000,  -0.240000,   2.400000
   0.000050,  -0.240000,   1.400000,  -0.320000,   2.400000
   0.000050,  -0.240000,   1.400000,  -0.320000,   2.400000
   0.000050,  -0.240000,   1.400000,  -0.400000,   2.400000
   0.000051,  -0.240000,   1.400000,  -0.400000,   2.400000
   0.000051,  -0.320000,   1.400000,  -0.400000,   2.400000
   0.000051,  -0.320000,   1.400000,  -0.480000,   2.200000
   0.000051,  -0.320000,   1.400000,  -0.480000,   2.200000
   0.000051,  -0.400000,   1.400000,  -0.560000,   2.200000
   0.000052,  -0.400000,   1.400000,  -0.560000,   2.200000
   0.000052,  -0.400000,   1.400000,  -0.640000,   2.200000
   0.000052,  -0.400000,   1.200000,  -0.640000,   2.200000
   0.000052,  -0.480000,   1.400000,  -0.720000,   2.000000
   0.000053,  -0.480000,   1.200000,  -0.720000,   2.200000
   0.000053,  -0.480000,   1.200000,  -0.720000,   2.000000
   0.000053,  -0.560000,   1.200000,  -0.800000,   2.000000
   0.000053,  -0.560000,   1.200000,  -0.800000,   2.000000
   0.000054,  -0.560000,   1.200000,  -0.880000,   2.000000
   0.000054,  -0.560000,   1.200000,  -0.960000,   2.000000
   0.000054,  -0.640000,   1.200000,  -0.960000,   2.000000
   0.000054,  -0.640000,   1.200000,  -0.960000,   2.000000
   0.000055,  -0.640000,   1.200000,  -1.040000,   2.000000
   0.000055,  -0.640000,   1.200000,  -1.040000,   2.000000
   0.000055,  -0.720000,   1.200000,  -1.120000,   1.800000
   0.000056,  -0.720000,   1.200000,  -1.120000,   2.000000
   0.000056,  -0.720000,   1.200000,  -1.200000,   1.800000
   0.000056,  -0.720000,   1.000000,  -1.200000,   1.800000
   0.000056,  -0.800000,   1.000000,  -1.200000,   1.800000
   0.000056,  -0.800000,   1.000000,  -1.280000,   1.800000
   0.000057,  -0.800000,   1.000000,  -1.280000,   1.600000
   0.000057,  -0.800000,   1.000000,  -1.360000,   1.600000
